"PlayTime";"LoadValue";"PositionValue";"ExtendValue";"BigDeformValue";"ExtendDevice1";"ExtendDevice2";"ExtendDevice3";"ExtendDevice4";"ExtendDevice5";"ExtendDevice6"
"s";"N";"mm";"mm";"mm";"mm";"mm";"mm";"mm";"mm";"mm"
122.9333000000;6322.4230000000;4.0931870000;0.6271965000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
122.9667000000;6323.3400000000;4.0943190000;0.6283303000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.0000000000;6324.3590000000;4.0954510000;0.6294125000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.0333000000;6325.3570000000;4.0965600000;0.6304948000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.0667000000;6326.0300000000;4.0976920000;0.6316286000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.1000000000;6326.5190000000;4.0988010000;0.6327623000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.1333000000;6326.6210000000;4.0999090000;0.6338961000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.1667000000;6325.2350000000;4.1010180000;0.6351330000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.2000000000;6321.6290000000;4.1021260000;0.6365244000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.2333000000;6317.3500000000;4.1032110000;0.6380189000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.2667000000;6313.9670000000;4.1043200000;0.6394619000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.3000000000;6311.2570000000;4.1054280000;0.6408018000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.3333000000;6309.0360000000;4.1065370000;0.6421418000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.3667000000;6307.2020000000;4.1076690000;0.6436363000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.4000000000;6305.5510000000;4.1087540000;0.6450278000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.4333000000;6302.1070000000;4.1098390000;0.6463161000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.4667000000;6295.2000000000;4.1109470000;0.6479653000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.5000000000;6287.4570000000;4.1120560000;0.6498205000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.5333000000;6280.0390000000;4.1131880000;0.6515212000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.5667000000;6273.4170000000;4.1142960000;0.6531703000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.6000000000;6267.5070000000;4.1154280000;0.6548710000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.6333000000;6262.1680000000;4.1165370000;0.6565716000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.6667000000;6257.3190000000;4.1176460000;0.6582208000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.7000000000;6252.8770000000;4.1187780000;0.6596637000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.7333000000;6248.8220000000;4.1198860000;0.6612098000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.7667000000;6244.7470000000;4.1209710000;0.6628590000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.8000000000;6241.0990000000;4.1220800000;0.6643535000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.8333000000;6238.1240000000;4.1231880000;0.6657449000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.8667000000;6236.1880000000;4.1242970000;0.6671364000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.9000000000;6234.8020000000;4.1254050000;0.6684763000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.9333000000;6233.9260000000;4.1265140000;0.6697647000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
123.9667000000;6233.6000000000;4.1276230000;0.6710016000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.0000000000;6233.8240000000;4.1287070000;0.6721869000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.0333000000;6234.4150000000;4.1298390000;0.6734237000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.0667000000;6235.4550000000;4.1309710000;0.6746090000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.1000000000;6236.9420000000;4.1320800000;0.6757943000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.1333000000;6238.5920000000;4.1331890000;0.6768250000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.1667000000;6240.2430000000;4.1343210000;0.6779072000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.2000000000;6242.0160000000;4.1354290000;0.6789380000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.2333000000;6244.0740000000;4.1365610000;0.6799687000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.2667000000;6246.2740000000;4.1376930000;0.6810509000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.3000000000;6248.6590000000;4.1388020000;0.6819785000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.3333000000;6251.0430000000;4.1399110000;0.6830608000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.3667000000;6253.5900000000;4.1409960000;0.6840915000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.4000000000;6256.1780000000;4.1420800000;0.6850706000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.4333000000;6258.1750000000;4.1431890000;0.6860498000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.4667000000;6259.8660000000;4.1442980000;0.6870806000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.5000000000;6261.6190000000;4.1454060000;0.6881628000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.5333000000;6263.4320000000;4.1465140000;0.6892965000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.5667000000;6265.2660000000;4.1476470000;0.6903788000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.6000000000;6267.1000000000;4.1487320000;0.6913580000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.6333000000;6268.8320000000;4.1498170000;0.6923887000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.6667000000;6270.4620000000;4.1509250000;0.6935225000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.7000000000;6272.2760000000;4.1520810000;0.6945531000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.7333000000;6274.5170000000;4.1531890000;0.6955839000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.7667000000;6276.8600000000;4.1543220000;0.6967176000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.8000000000;6278.9390000000;4.1554300000;0.6977484000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.8333000000;6280.9770000000;4.1565380000;0.6987790000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.8667000000;6282.9130000000;4.1576470000;0.6997582000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.9000000000;6284.6040000000;4.1587790000;0.7008405000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.9333000000;6286.1320000000;4.1598880000;0.7019742000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
124.9667000000;6287.4770000000;4.1609960000;0.7030050000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.0000000000;6288.4960000000;4.1621050000;0.7041903000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.0333000000;6289.0660000000;4.1632130000;0.7054271000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.0667000000;6289.7390000000;4.1643220000;0.7065609000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.1000000000;6290.3710000000;4.1654310000;0.7076946000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.1333000000;6291.1040000000;4.1665390000;0.7088799000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.1667000000;6292.1640000000;4.1676240000;0.7099622000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.2000000000;6293.3050000000;4.1687320000;0.7110444000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.2333000000;6294.5070000000;4.1698410000;0.7121782000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.2667000000;6295.7710000000;4.1709730000;0.7132605000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.3000000000;6297.0540000000;4.1720580000;0.7143427000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.3333000000;6298.3990000000;4.1731900000;0.7154250000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.3667000000;6299.7850000000;4.1742750000;0.7166103000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.4000000000;6301.2920000000;4.1754070000;0.7177441000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.4333000000;6302.7800000000;4.1765160000;0.7187232000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.4667000000;6304.3490000000;4.1776710000;0.7198055000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.5000000000;6306.0000000000;4.1787560000;0.7209392000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.5333000000;6307.4870000000;4.1798410000;0.7220730000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.5667000000;6308.4240000000;4.1809500000;0.7232068000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.6000000000;6308.8530000000;4.1820580000;0.7241859000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.6333000000;6308.3020000000;4.1831670000;0.7254744000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.6667000000;6306.8760000000;4.1842990000;0.7267112000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.7000000000;6304.3490000000;4.1854080000;0.7279996000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.7333000000;6301.4150000000;4.1865160000;0.7293910000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.7667000000;6298.1340000000;4.1876010000;0.7307310000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.8000000000;6294.7720000000;4.1887100000;0.7321739000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.8333000000;6291.7760000000;4.1898180000;0.7336684000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.8667000000;6288.9640000000;4.1909270000;0.7351114000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.9000000000;6284.8890000000;4.1920820000;0.7365029000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.9333000000;6278.9590000000;4.1931910000;0.7379974000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
125.9667000000;6271.4200000000;4.1942990000;0.7396466000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.0000000000;6263.3100000000;4.1954310000;0.7414503000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.0333000000;6254.3240000000;4.1965400000;0.7433571000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.0667000000;6244.3790000000;4.1976490000;0.7452639000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.1000000000;6233.2130000000;4.1987570000;0.7472222000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.1333000000;6222.4340000000;4.1998890000;0.7493867000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.1667000000;6212.8150000000;4.2009980000;0.7514997000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.2000000000;6203.2590000000;4.2021300000;0.7534065000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.2333000000;6193.2540000000;4.2032150000;0.7553648000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.2667000000;6183.7780000000;4.2042990000;0.7574262000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.3000000000;6175.1790000000;4.2054080000;0.7594361000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.3333000000;6167.6400000000;4.2064930000;0.7612398000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.3667000000;6160.4880000000;4.2076020000;0.7629920000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.4000000000;6153.7430000000;4.2087100000;0.7647958000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.4333000000;6147.6500000000;4.2098420000;0.7664449000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.4667000000;6142.4740000000;4.2109510000;0.7681971000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.5000000000;6138.2360000000;4.2120830000;0.7698463000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.5333000000;6134.9960000000;4.2131680000;0.7713923000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.5667000000;6132.4690000000;4.2143000000;0.7728353000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.6000000000;6130.7580000000;4.2154090000;0.7741752000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.6333000000;6129.8810000000;4.2165410000;0.7755666000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.6667000000;6129.4740000000;4.2176730000;0.7768035000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.7000000000;6129.7390000000;4.2187580000;0.7779888000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.7333000000;6130.5340000000;4.2198660000;0.7791226000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.7667000000;6131.5730000000;4.2209750000;0.7803594000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.8000000000;6132.9580000000;4.2220830000;0.7813386000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.8333000000;6134.5680000000;4.2231920000;0.7825239000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.8667000000;6136.4830000000;4.2243240000;0.7835546000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.9000000000;6138.5830000000;4.2254320000;0.7845854000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.9333000000;6140.7420000000;4.2265180000;0.7856676000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
126.9667000000;6142.8210000000;4.2276260000;0.7865952000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.0000000000;6144.9810000000;4.2287340000;0.7876259000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.0333000000;6147.2830000000;4.2298670000;0.7886051000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.0667000000;6149.8920000000;4.2309750000;0.7897388000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.1000000000;6152.6430000000;4.2320840000;0.7906665000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.1333000000;6155.2300000000;4.2332160000;0.7916456000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.1667000000;6157.9810000000;4.2343480000;0.7926764000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.2000000000;6160.8540000000;4.2354090000;0.7937071000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.2333000000;6163.4420000000;4.2365180000;0.7946347000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.2667000000;6165.9490000000;4.2376500000;0.7956139000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.3000000000;6168.7810000000;4.2387590000;0.7966961000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.3333000000;6171.6340000000;4.2398670000;0.7976238000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.3667000000;6174.3850000000;4.2409750000;0.7986029000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.4000000000;6177.2370000000;4.2421070000;0.7996336000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.4333000000;6180.1510000000;4.2431930000;0.8006128000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.4667000000;6182.9430000000;4.2443010000;0.8015404000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.5000000000;6185.6330000000;4.2453860000;0.8025196000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.5333000000;6188.2610000000;4.2464950000;0.8034988000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.5667000000;6191.0330000000;4.2476030000;0.8044264000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.6000000000;6194.0690000000;4.2487350000;0.8053541000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.6333000000;6197.2270000000;4.2498910000;0.8062817000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.6667000000;6200.4880000000;4.2509760000;0.8073124000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.7000000000;6203.4420000000;4.2520610000;0.8082401000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.7333000000;6206.0500000000;4.2531700000;0.8091677000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.7667000000;6208.5570000000;4.2543020000;0.8101984000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.8000000000;6211.1450000000;4.2554340000;0.8111776000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.8333000000;6213.3860000000;4.2565420000;0.8121567000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.8667000000;6215.4030000000;4.2576510000;0.8131874000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.9000000000;6217.0740000000;4.2587590000;0.8143212000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.9333000000;6218.6030000000;4.2598680000;0.8154035000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
127.9667000000;6220.0290000000;4.2609760000;0.8164341000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.0000000000;6221.2920000000;4.2620850000;0.8176194000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.0333000000;6222.7190000000;4.2632170000;0.8188048000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.0667000000;6224.2880000000;4.2643260000;0.8198355000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.1000000000;6225.8570000000;4.2654340000;0.8209177000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.1333000000;6227.2430000000;4.2665420000;0.8220000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.1667000000;6228.5670000000;4.2676510000;0.8230307000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.2000000000;6229.0560000000;4.2687600000;0.8241129000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.2333000000;6228.5470000000;4.2698920000;0.8253497000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.2667000000;6227.4060000000;4.2710000000;0.8265866000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.3000000000;6226.2850000000;4.2721320000;0.8278750000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.3333000000;6225.1850000000;4.2732640000;0.8291118000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.3667000000;6222.9840000000;4.2743730000;0.8304517000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.4000000000;6218.8880000000;4.2754810000;0.8319463000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.4333000000;6213.7320000000;4.2765900000;0.8335954000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.4667000000;6208.3130000000;4.2777220000;0.8351930000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.5000000000;6202.7500000000;4.2788070000;0.8368421000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.5333000000;6197.4310000000;4.2798920000;0.8384913000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.5667000000;6191.8890000000;4.2810010000;0.8400373000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.6000000000;6186.4890000000;4.2820850000;0.8416864000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.6333000000;6181.8220000000;4.2831700000;0.8433356000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.6667000000;6177.6660000000;4.2842560000;0.8449332000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.7000000000;6174.3240000000;4.2853640000;0.8463762000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.7333000000;6171.8780000000;4.2864720000;0.8477676000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.7667000000;6170.1050000000;4.2875810000;0.8492106000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
128.8000000000;6169.0050000000;4.2887370000;0.8504990000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000
